FL_Test | INFO flwr 2024-05-25 15:19:20,951 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | DEBUG flwr 2024-05-29 13:27:35,596 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-29 13:27:35,596 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-29 13:32:39,052 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-29 13:32:39,052 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-29 13:32:41,132 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-29 13:32:41,133 | server.py:153 | FL finished in 1962.716191300191
FL_Test | INFO flwr 2024-05-29 13:32:41,133 | app.py:225 | app_fit: losses_distributed [(1, 82.4422010016942), (2, 82.60482910067502), (3, 82.74145206792979), (4, 83.26989237548332)]
FL_Test | INFO flwr 2024-05-29 13:32:41,135 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]}
FL_Test | INFO flwr 2024-05-29 13:32:41,135 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.146775), (2, 8.182045), (3, 8.188798), (4, 8.227172)], 'R2': [(1, 0.855047), (2, 0.854841), (3, 0.854639), (4, 0.853813)]}
FL_Test | INFO flwr 2024-05-29 13:32:41,137 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-29 13:32:41,138 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-29 18:34:09,655 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-05-29 18:34:09,671 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-29 18:34:09,671 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-29 18:34:09,687 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-29 18:41:46,677 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-29 18:41:46,677 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-29 18:41:46,679 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-29 18:42:56,649 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-29 18:50:15,279 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-29 18:50:15,279 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-29 18:50:17,777 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-29 18:50:17,777 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-29 18:56:09,853 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-29 18:56:09,853 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-29 18:56:12,596 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-29 18:56:12,596 | server.py:153 | FL finished in 865.9137044998351
FL_Test | INFO flwr 2024-05-29 18:56:12,596 | app.py:225 | app_fit: losses_distributed [(1, 138.5293096009817), (2, 135.2556950046245)]
FL_Test | INFO flwr 2024-05-29 18:56:12,596 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-05-29 18:56:12,604 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 11.69463), (2, 11.558016)], 'R2': [(1, 0.781288), (2, 0.786429)]}
FL_Test | INFO flwr 2024-05-29 18:56:12,604 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-29 18:56:12,604 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 11:15:37,444 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 11:15:37,476 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 11:15:37,476 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 11:15:37,476 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 11:20:08,461 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 11:20:08,476 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 11:20:08,476 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 11:20:08,476 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 11:22:52,567 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 11:22:52,567 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 11:22:52,567 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 11:24:15,306 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:28:40,782 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 11:28:40,790 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:28:42,715 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 11:28:42,715 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:32:54,192 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 11:32:54,192 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:32:55,477 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 11:32:55,477 | server.py:153 | FL finished in 602.9121711999178
FL_Test | INFO flwr 2024-05-31 11:32:55,477 | app.py:225 | app_fit: losses_distributed [(1, 83.44460115314179), (2, 82.56760959042653)]
FL_Test | INFO flwr 2024-05-31 11:32:55,477 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-05-31 11:32:55,477 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.249218), (2, 8.166293)], 'R2': [(1, 0.853504), (2, 0.854829)]}
FL_Test | INFO flwr 2024-05-31 11:32:55,477 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 11:32:55,485 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 11:42:05,785 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 11:42:05,785 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 11:42:05,785 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 11:42:05,785 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 11:45:48,510 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 11:45:48,510 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 11:45:48,510 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 11:47:33,673 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:53:21,687 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 11:53:21,689 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:53:23,918 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 11:53:23,918 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:58:59,525 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 11:58:59,525 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 11:59:01,682 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 11:59:01,682 | server.py:153 | FL finished in 793.1711764000356
FL_Test | INFO flwr 2024-05-31 11:59:01,682 | app.py:225 | app_fit: losses_distributed [(1, 131.7118609062111), (2, 135.92096443149606)]
FL_Test | INFO flwr 2024-05-31 11:59:01,682 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-05-31 11:59:01,682 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 11.391917), (2, 11.573318)], 'R2': [(1, 0.793204), (2, 0.786191)]}
FL_Test | INFO flwr 2024-05-31 11:59:01,682 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 11:59:01,682 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 12:02:15,634 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 12:02:15,634 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 12:02:15,634 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 12:02:15,634 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 12:07:54,102 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 12:07:54,102 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 12:07:54,102 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 12:08:10,730 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:14:22,023 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:14:22,023 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:14:23,426 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:14:23,426 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:20:08,300 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:20:08,308 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:20:09,591 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 12:20:09,591 | server.py:153 | FL finished in 735.4891495998017
FL_Test | INFO flwr 2024-05-31 12:20:09,591 | app.py:225 | app_fit: losses_distributed [(1, 83.66134481519668), (2, 85.48260274238584)]
FL_Test | INFO flwr 2024-05-31 12:20:09,591 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-05-31 12:20:09,591 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.051585), (2, 9.138128)], 'R2': [(1, 0.729017), (2, 0.723183)]}
FL_Test | INFO flwr 2024-05-31 12:20:09,599 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 12:20:09,599 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 12:21:46,148 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 12:21:46,148 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 12:21:46,148 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 12:21:46,148 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 12:24:08,951 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 12:24:08,952 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 12:24:08,954 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 12:26:06,097 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:30:23,242 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:30:23,242 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:30:25,196 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:30:25,196 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:34:42,151 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:34:42,151 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:34:44,086 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:34:44,086 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:39:10,080 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:39:10,080 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:39:12,001 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 12:39:12,001 | server.py:153 | FL finished in 903.046316199936
FL_Test | INFO flwr 2024-05-31 12:39:12,002 | app.py:225 | app_fit: losses_distributed [(1, 82.63015633808729), (2, 82.23131405632127), (3, 83.32502663745544)]
FL_Test | INFO flwr 2024-05-31 12:39:12,003 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0)]}
FL_Test | INFO flwr 2024-05-31 12:39:12,005 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.150291), (2, 8.111306), (3, 8.221263)], 'R2': [(1, 0.854671), (2, 0.855273), (3, 0.853643)]}
FL_Test | INFO flwr 2024-05-31 12:39:12,005 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 12:39:12,006 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 12:42:34,977 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 12:42:34,977 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 12:42:34,977 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 12:42:34,977 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 12:45:46,611 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 12:45:46,611 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 12:45:46,611 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 12:46:53,109 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:51:26,222 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:51:26,230 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:51:28,256 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:51:28,256 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:56:55,753 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:56:55,753 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 12:56:57,944 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 12:56:57,944 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:01:33,709 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 13:01:33,714 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:01:35,772 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 13:01:35,780 | server.py:153 | FL finished in 949.1635495000519
FL_Test | INFO flwr 2024-05-31 13:01:35,780 | app.py:225 | app_fit: losses_distributed [(1, 127.12745801488474), (2, 131.3118508871513), (3, 125.59641069190313)]
FL_Test | INFO flwr 2024-05-31 13:01:35,780 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0)]}
FL_Test | INFO flwr 2024-05-31 13:01:35,780 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 11.184795), (2, 11.381954), (3, 11.115798)], 'R2': [(1, 0.800605), (2, 0.793254), (3, 0.802968)]}
FL_Test | INFO flwr 2024-05-31 13:01:35,780 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 13:01:35,780 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 13:04:06,954 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 13:04:06,970 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 13:04:06,970 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 13:04:06,970 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 13:09:06,185 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 13:09:06,185 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 13:09:06,185 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 13:09:17,020 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:14:44,381 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 13:14:44,381 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:14:45,893 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 13:14:45,893 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:20:14,998 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 13:20:14,998 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:20:16,347 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 13:20:16,347 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:25:39,436 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 13:25:39,436 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 13:25:40,822 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 13:25:40,822 | server.py:153 | FL finished in 994.6322892999742
FL_Test | INFO flwr 2024-05-31 13:25:40,822 | app.py:225 | app_fit: losses_distributed [(1, 93.13263335783724), (2, 78.4247280744833), (3, 83.39960067434461)]
FL_Test | INFO flwr 2024-05-31 13:25:40,822 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0)]}
FL_Test | INFO flwr 2024-05-31 13:25:40,822 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.465282), (2, 8.80382), (3, 9.044284)], 'R2': [(1, 0.698738), (2, 0.745727), (3, 0.729785)]}
FL_Test | INFO flwr 2024-05-31 13:25:40,822 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 13:25:40,822 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 15:24:29,667 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=4, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 15:24:29,667 | app.py:175 | Flower ECE: gRPC server running (4 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 15:24:29,667 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 15:24:29,667 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 15:26:44,640 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 15:26:44,640 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 15:26:44,640 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 15:28:46,028 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:32:56,663 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:32:56,663 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:32:58,627 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:32:58,627 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:37:16,768 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:37:16,769 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:37:18,739 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:37:18,739 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:41:35,801 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:41:35,801 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:41:37,826 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:41:37,826 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:45:54,659 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 15:45:54,659 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 15:45:56,660 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | INFO flwr 2024-05-31 15:45:56,660 | server.py:153 | FL finished in 1152.0159146001097
FL_Test | INFO flwr 2024-05-31 15:45:56,660 | app.py:225 | app_fit: losses_distributed [(1, 84.49510936737208), (2, 83.98573025841701), (3, 82.49740919524677), (4, 83.42647606494621)]
FL_Test | INFO flwr 2024-05-31 15:45:56,787 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]}
FL_Test | INFO flwr 2024-05-31 15:45:56,795 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.354115), (2, 8.28271), (3, 8.160026), (4, 8.253977)], 'R2': [(1, 0.851981), (2, 0.852655), (3, 0.854932), (4, 0.853559)]}
FL_Test | INFO flwr 2024-05-31 15:45:56,795 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-05-31 15:45:56,795 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-05-31 15:57:43,817 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=4, round_timeout=None)
FL_Test | INFO flwr 2024-05-31 15:57:43,832 | app.py:175 | Flower ECE: gRPC server running (4 rounds), SSL is disabled
FL_Test | INFO flwr 2024-05-31 15:57:43,832 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-05-31 15:57:43,832 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 16:00:57,613 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-05-31 16:00:57,613 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-05-31 16:00:57,615 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-05-31 16:02:00,930 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:06:34,683 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:06:34,683 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:06:36,775 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:06:36,775 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:11:12,278 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:11:12,278 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:11:14,209 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:11:14,209 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:15:47,399 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:15:47,399 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-05-31 16:15:49,306 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-05-31 16:15:49,306 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
